OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
af3909edeceab197f554e240fe97af83	0	0	0	0	0	0	0	0	3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad36d511de0825a9254e67a6cc245ca3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0
ceaec4b3e38be8caaaf3ba52277fc320	14	0	33	0	9486	0	731	0	0	0	0	0	77	47	247	21	0	46	27	0	0	19	0	0	36	0	99	103	0	369	0	41	100	35	92	63	0	0
f7a2b0a839e050f7351cb32ba94dad94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	91	0	0	0	0
aa95feae95b44a2d2634f890a44f2adb	0	0	0	0	0	0	0	0	51	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0
a4373f5d7774bed043f58cecf2077a68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
3a71e9a054fdfb756bfc1881602b808d	0	0	0	0	0	0	0	49	0	150	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	449	0	0	55	0	0	0	0
218f40f443caf002f5ad5aa59ee08859	0	0	0	1068	0	0	0	1	0	102	0	0	0	0	0	0	5	0	0	0	0	201	0	0	0	0	0	0	45	0	0	0	0	0	0	0	255	0
f7035cbf3dd378172a24fb9ce26588b3	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	109	0	0	0	0
e23e6e753f8771cd5e00282399b8e86b	0	0	0	0	0	0	0	530	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	31	1423	0	0	0	0	2	0
